nom_hotel,annee,mois,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,nombre_categories_mois_f_b,nombre_categories_mois_n_f_b,pct_categories_mois_f_b,pct_categories_mois_n_f_b,nombre_mois,premier_mois,dernier_mois,mois_actifs,mois_manquants,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits,heure_0_nombre_ventes,heure_1_nombre_ventes,heure_2_nombre_ventes,heure_3_nombre_ventes,heure_4_nombre_ventes,heure_5_nombre_ventes,heure_6_nombre_ventes,heure_7_nombre_ventes,heure_8_nombre_ventes,heure_9_nombre_ventes,heure_10_nombre_ventes,heure_11_nombre_ventes,heure_12_nombre_ventes,heure_13_nombre_ventes,heure_14_nombre_ventes,heure_15_nombre_ventes,heure_16_nombre_ventes,heure_17_nombre_ventes,heure_18_nombre_ventes,heure_19_nombre_ventes,heure_20_nombre_ventes,heure_21_nombre_ventes,heure_22_nombre_ventes,heure_23_nombre_ventes,heure_0_montant_ventes,heure_1_montant_ventes,heure_2_montant_ventes,heure_3_montant_ventes,heure_4_montant_ventes,heure_5_montant_ventes,heure_6_montant_ventes,heure_7_montant_ventes,heure_8_montant_ventes,heure_9_montant_ventes,heure_10_montant_ventes,heure_11_montant_ventes,heure_12_montant_ventes,heure_13_montant_ventes,heure_14_montant_ventes,heure_15_montant_ventes,heure_16_montant_ventes,heure_17_montant_ventes,heure_18_montant_ventes,heure_19_montant_ventes,heure_20_montant_ventes,heure_21_montant_ventes,heure_22_montant_ventes,heure_23_montant_ventes,heure_0_nombre_paniers,heure_1_nombre_paniers,heure_2_nombre_paniers,heure_3_nombre_paniers,heure_4_nombre_paniers,heure_5_nombre_paniers,heure_6_nombre_paniers,heure_7_nombre_paniers,heure_8_nombre_paniers,heure_9_nombre_paniers,heure_10_nombre_paniers,heure_11_nombre_paniers,heure_12_nombre_paniers,heure_13_nombre_paniers,heure_14_nombre_paniers,heure_15_nombre_paniers,heure_16_nombre_paniers,heure_17_nombre_paniers,heure_18_nombre_paniers,heure_19_nombre_paniers,heure_20_nombre_paniers,heure_21_nombre_paniers,heure_22_nombre_paniers,heure_23_nombre_paniers,heure_0_nombre_produits,heure_1_nombre_produits,heure_2_nombre_produits,heure_3_nombre_produits,heure_4_nombre_produits,heure_5_nombre_produits,heure_6_nombre_produits,heure_7_nombre_produits,heure_8_nombre_produits,heure_9_nombre_produits,heure_10_nombre_produits,heure_11_nombre_produits,heure_12_nombre_produits,heure_13_nombre_produits,heure_14_nombre_produits,heure_15_nombre_produits,heure_16_nombre_produits,heure_17_nombre_produits,heure_18_nombre_produits,heure_19_nombre_produits,heure_20_nombre_produits,heure_21_nombre_produits,heure_22_nombre_produits,heure_23_nombre_produits,weekend_0_nombre_ventes,weekend_1_nombre_ventes,weekend_0_montant_ventes,weekend_1_montant_ventes,weekend_0_nombre_paniers,weekend_1_nombre_paniers,weekend_0_nombre_produits,weekend_1_nombre_produits,holiday_0_nombre_ventes,holiday_1_nombre_ventes,holiday_0_montant_ventes,holiday_1_montant_ventes,holiday_0_nombre_paniers,holiday_1_nombre_paniers,holiday_0_nombre_produits,holiday_1_nombre_produits,hotel_code
Ibis budget Nice,2025,1,143.0,345.5999999999999,88.0,27.0,3.0,2.0,0.6,0.4,12,1,12,12,0,140.0,0.0,3.0,311.6,0.0,34.0,100.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,0.0,0.0,14.0,15.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,28.5,25.0,0.0,0.0,258.1,14.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,12.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,15.0,1.0,0.0,0.0,14.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,12.0,5.0,6.0,5.0,2.0,5.0,10.0,9.0,9.0,10.0,8.0,29.0,31.0,13.5,5.4,2.7,0.0,0.0,2.2,0.0,5.0,4.4,12.0,14.9,26.5,10.4,14.4,12.600000000000001,16.0,10.100000000000001,21.1,21.3,20.3,19.5,17.700000000000003,64.6,11.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,7.0,3.0,6.0,4.0,2.0,4.0,9.0,6.0,6.0,7.0,6.0,17.0,12.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,7.0,5.0,6.0,4.0,2.0,3.0,7.0,9.0,6.0,6.0,4.0,14.0,117.0,26.0,279.20000000000005,66.4,84.0,19.0,25.0,15.0,127.0,16.0,308.3,37.3,92.0,11.0,25.0,13.0,H2075
Ibis budget Nice,2025,2,110.0,268.29999999999995,73.0,24.0,3.0,2.0,0.6,0.4,12,1,12,12,0,108.0,0.0,2.0,252.3,0.0,16.0,79.0,0.0,2.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,17.5,0.0,6.0,214.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,15.0,0.0,0.0,0.0,15.0,7.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,12.0,0.0,8.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,7.0,17.0,11.0,34.2,16.1,5.0,8.100000000000001,0.0,0.0,0.0,4.4,2.2,5.7,4.4,31.400000000000002,0.0,27.8,6.0,7.4,6.6000000000000005,2.2,9.7,8.600000000000001,10.100000000000001,14.4,36.2,27.8,10.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,6.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,12.0,8.0,9.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,0.0,8.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,6.0,5.0,65.0,45.0,163.3,105.0,44.0,37.0,21.0,17.0,110.0,0.0,268.3,0.0,81.0,0.0,24.0,0.0,H2075
Ibis budget Nice,2025,3,245.0,625.6,186.0,29.0,3.0,2.0,0.6,0.4,12,1,12,12,0,243.0,0.0,2.0,578.6,0.0,47.0,195.0,0.0,4.0,27.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,23.0,0.0,0.0,211.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0,19.5,41.0,0.0,0.0,518.1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,18.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,3.0,6.0,1.0,1.0,0.0,0.0,4.0,1.0,8.0,13.0,6.0,1.0,16.0,6.0,8.0,13.0,23.0,11.0,14.0,22.0,20.0,22.0,24.0,48.800000000000004,7.9,14.3,2.2,2.2,0.0,0.0,11.4,3.0,20.700000000000003,40.8,16.4,2.0,39.6,14.4,20.9,32.2,53.2,55.9,32.1,49.0,45.6,51.400000000000006,61.6,17.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,11.0,6.0,1.0,15.0,6.0,4.0,11.0,19.0,13.0,11.0,16.0,15.0,16.0,19.0,14.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,9.0,4.0,1.0,9.0,4.0,5.0,6.0,12.0,7.0,10.0,8.0,14.0,12.0,13.0,162.0,83.0,414.2,211.4,131.0,68.0,24.0,25.0,245.0,0.0,625.6,0.0,199.0,0.0,29.0,0.0,H2075
Ibis budget Nice,2025,4,266.0,816.3000000000001,187.0,47.0,3.0,5.0,0.375,0.625,12,1,12,12,0,247.0,0.0,19.0,593.2,0.0,223.1,189.0,0.0,15.0,29.0,0.0,18.0,1.0,12.0,0.0,1.0,20.0,18.0,0.0,4.0,209.0,1.0,0.0,0.0,12.0,144.1,0.0,9.0,55.5,39.6,0.0,44.0,498.1,14.0,0.0,0.0,1.0,9.0,0.0,1.0,15.0,16.0,0.0,3.0,158.0,1.0,0.0,0.0,1.0,11.0,0.0,1.0,7.0,5.0,0.0,4.0,17.0,1.0,0.0,0.0,33.0,21.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,13.0,11.0,6.0,10.0,6.0,15.0,7.0,19.0,15.0,5.0,34.0,36.0,79.9,50.0,40.5,2.2,12.7,0.0,0.0,0.0,0.0,4.9,18.1,32.9,53.7,46.400000000000006,29.8,33.900000000000006,22.4,43.9,17.6,78.2,49.800000000000004,11.600000000000001,99.3,88.5,24.0,16.0,12.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,10.0,9.0,5.0,10.0,6.0,14.0,7.0,14.0,10.0,3.0,24.0,25.0,14.0,8.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,9.0,6.0,5.0,9.0,5.0,10.0,6.0,9.0,9.0,4.0,17.0,13.0,209.0,57.0,652.1,164.2,162.0,42.0,42.0,20.0,266.0,0.0,816.3000000000001,0.0,204.0,0.0,47.0,0.0,H2075
Ibis budget Nice,2025,5,411.0,1346.1999999999998,267.0,48.0,2.0,5.0,0.2857142857142857,0.7142857142857143,12,1,12,12,0,371.0,0.0,40.0,890.2,0.0,456.0,238.0,0.0,37.0,24.0,0.0,24.0,13.0,20.0,0.0,0.0,21.0,0.0,1.0,5.0,350.0,1.0,0.0,0.0,167.0,207.0,0.0,0.0,70.5,0.0,18.0,50.0,819.7,14.0,0.0,0.0,13.0,17.0,0.0,0.0,14.0,0.0,1.0,5.0,224.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,6.0,0.0,1.0,4.0,18.0,1.0,0.0,0.0,23.0,45.0,20.0,25.0,11.0,0.0,0.0,4.0,4.0,9.0,21.0,5.0,26.0,23.0,10.0,11.0,15.0,21.0,20.0,12.0,10.0,14.0,24.0,58.0,53.6,105.9,44.400000000000006,56.2,26.0,0.0,0.0,8.2,10.8,43.3,57.900000000000006,57.0,139.1,95.30000000000001,35.400000000000006,42.2,52.5,77.2,90.2,50.2,31.6,43.8,67.7,157.7,17.0,23.0,11.0,12.0,4.0,0.0,0.0,2.0,3.0,7.0,18.0,4.0,22.0,20.0,9.0,9.0,9.0,16.0,18.0,9.0,6.0,9.0,16.0,31.0,10.0,13.0,7.0,7.0,4.0,0.0,0.0,3.0,2.0,8.0,7.0,4.0,13.0,12.0,6.0,6.0,8.0,13.0,13.0,8.0,5.0,8.0,7.0,14.0,291.0,120.0,999.1,347.1,195.0,80.0,42.0,27.0,377.0,34.0,1210.0,136.2,251.0,24.0,44.0,14.0,H2075
Ibis budget Nice,2025,6,473.0,1633.7000000000003,298.0,51.0,2.0,5.0,0.2857142857142857,0.7142857142857143,12,1,12,12,0,407.0,0.0,66.0,961.7,0.0,672.0,261.0,0.0,60.0,24.0,0.0,27.0,23.0,31.0,0.0,0.0,25.0,0.0,2.0,9.0,382.0,1.0,0.0,0.0,295.0,220.0,0.0,0.0,67.5,0.0,36.0,113.0,894.2,8.0,0.0,0.0,19.0,27.0,0.0,0.0,19.0,0.0,2.0,11.0,242.0,1.0,0.0,0.0,8.0,12.0,0.0,0.0,6.0,0.0,1.0,5.0,18.0,1.0,0.0,0.0,58.0,25.0,54.0,20.0,12.0,0.0,3.0,0.0,3.0,6.0,12.0,11.0,21.0,27.0,14.0,10.0,19.0,20.0,22.0,17.0,15.0,27.0,34.0,43.0,136.1,58.900000000000006,129.9,44.800000000000004,27.5,0.0,8.100000000000001,0.0,6.2,35.4,66.7,64.8,79.80000000000001,174.3,33.400000000000006,37.400000000000006,141.2,64.2,76.3,63.2,47.6,76.0,122.9,139.0,43.0,17.0,24.0,14.0,6.0,0.0,1.0,0.0,2.0,4.0,11.0,9.0,12.0,20.0,11.0,8.0,17.0,15.0,17.0,14.0,12.0,18.0,20.0,26.0,16.0,11.0,15.0,9.0,4.0,0.0,1.0,0.0,3.0,5.0,8.0,6.0,11.0,13.0,8.0,5.0,11.0,10.0,12.0,11.0,10.0,12.0,16.0,19.0,303.0,170.0,1033.2,600.5,209.0,112.0,47.0,35.0,473.0,0.0,1633.7,0.0,321.0,0.0,51.0,0.0,H2075
Ibis budget Nice,2025,7,451.0,1690.6000000000001,309.0,54.0,2.0,4.0,0.3333333333333333,0.6666666666666666,12,1,12,12,0,385.0,0.0,66.0,939.6,0.0,751.0,270.0,0.0,58.0,27.0,0.0,27.0,33.0,22.0,0.0,0.0,42.0,0.0,2.0,9.0,343.0,0.0,0.0,0.0,425.0,202.0,0.0,0.0,121.0,0.0,36.0,88.0,818.6,0.0,0.0,0.0,26.0,21.0,0.0,0.0,34.0,0.0,2.0,9.0,236.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,9.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,38.0,17.0,33.0,18.0,8.0,17.0,5.0,0.0,1.0,6.0,16.0,15.0,21.0,25.0,17.0,34.0,21.0,11.0,36.0,26.0,32.0,13.0,21.0,20.0,97.9,45.5,77.6,44.300000000000004,20.0,40.800000000000004,12.0,0.0,2.2,40.9,77.8,117.9,126.6,99.1,58.300000000000004,101.2,125.1,67.2,154.4,89.9,111.2,43.6,82.1,55.0,28.0,16.0,21.0,13.0,7.0,8.0,3.0,0.0,1.0,3.0,12.0,12.0,17.0,18.0,16.0,19.0,14.0,10.0,22.0,22.0,23.0,11.0,16.0,16.0,16.0,10.0,12.0,10.0,5.0,7.0,3.0,0.0,1.0,4.0,8.0,12.0,15.0,12.0,13.0,15.0,13.0,9.0,18.0,18.0,14.0,8.0,13.0,12.0,336.0,115.0,1262.3000000000002,428.3,252.0,76.0,52.0,32.0,432.0,19.0,1632.0,58.6,317.0,11.0,54.0,12.0,H2075
Ibis budget Nice,2025,8,480.0,1800.8000000000002,299.0,56.0,2.0,3.0,0.4,0.6,12,1,12,12,0,395.0,0.0,85.0,951.8000000000001,0.0,849.0,251.0,0.0,67.0,26.0,0.0,30.0,30.0,53.0,0.0,0.0,26.0,0.0,2.0,0.0,369.0,0.0,0.0,0.0,360.0,453.0,0.0,0.0,83.0,0.0,36.0,0.0,868.8000000000001,0.0,0.0,0.0,29.0,36.0,0.0,0.0,20.0,0.0,2.0,0.0,231.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,8.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,47.0,41.0,24.0,25.0,8.0,8.0,4.0,2.0,2.0,4.0,16.0,12.0,23.0,38.0,17.0,23.0,21.0,14.0,18.0,19.0,15.0,24.0,21.0,54.0,126.80000000000001,95.4,54.2,62.7,18.900000000000002,18.900000000000002,8.8,4.7,4.2,34.4,54.300000000000004,84.6,145.8,233.5,94.3,111.5,66.30000000000001,80.0,74.6,55.0,50.3,90.5,71.7,159.4,29.0,26.0,11.0,14.0,5.0,5.0,1.0,1.0,2.0,3.0,9.0,13.0,19.0,27.0,10.0,15.0,16.0,8.0,12.0,15.0,13.0,15.0,16.0,33.0,12.0,12.0,6.0,12.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,10.0,17.0,23.0,12.0,15.0,13.0,9.0,11.0,9.0,9.0,18.0,13.0,18.0,320.0,160.0,1077.3000000000002,723.5,218.0,100.0,47.0,42.0,465.0,15.0,1750.3000000000002,50.5,307.0,11.0,56.0,9.0,H2075
Ibis budget Nice,2025,9,415.0,1506.6,285.0,54.0,2.0,3.0,0.4,0.6,12,1,12,12,0,349.0,0.0,66.0,827.6,0.0,679.0,240.0,0.0,63.0,26.0,0.0,28.0,32.0,32.0,0.0,0.0,35.0,0.0,0.0,2.0,314.0,0.0,0.0,0.0,424.0,232.0,0.0,0.0,94.5,0.0,0.0,23.0,733.1,0.0,0.0,0.0,31.0,30.0,0.0,0.0,29.0,0.0,0.0,2.0,211.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,29.0,37.0,12.0,10.0,8.0,5.0,1.0,2.0,2.0,8.0,13.0,18.0,30.0,17.0,10.0,24.0,11.0,31.0,23.0,30.0,19.0,19.0,20.0,36.0,71.7,88.30000000000001,27.900000000000002,22.3,21.5,10.9,4.0,4.7,5.7,38.5,60.1,129.7,111.9,91.8,33.2,79.6,62.1,140.7,99.7,114.80000000000001,78.2,57.4,68.5,83.4,21.0,19.0,9.0,8.0,6.0,3.0,1.0,2.0,2.0,6.0,12.0,12.0,16.0,15.0,8.0,16.0,9.0,23.0,18.0,25.0,17.0,14.0,16.0,25.0,10.0,14.0,3.0,7.0,7.0,4.0,1.0,2.0,2.0,5.0,9.0,11.0,12.0,13.0,9.0,12.0,7.0,20.0,12.0,18.0,13.0,10.0,13.0,11.0,268.0,147.0,1094.4,412.2,205.0,98.0,53.0,29.0,415.0,0.0,1506.6,0.0,303.0,0.0,54.0,0.0,H2075
Ibis budget Nice,2025,10,319.0,995.9999999999999,205.0,47.0,2.0,3.0,0.4,0.6,12,1,12,12,0,285.0,0.0,34.0,695.0,0.0,301.0,195.0,0.0,29.0,26.0,0.0,21.0,11.0,20.0,0.0,0.0,32.0,0.0,0.0,3.0,253.0,0.0,0.0,0.0,116.0,155.0,0.0,0.0,91.5,0.0,0.0,30.0,603.5,0.0,0.0,0.0,10.0,16.0,0.0,0.0,27.0,0.0,0.0,3.0,168.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,33.0,28.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,8.0,16.0,18.0,11.0,6.0,14.0,14.0,13.0,15.0,20.0,22.0,14.0,34.0,34.0,97.2,73.30000000000001,28.6,9.600000000000001,4.0,5.2,2.7,0.0,0.0,8.0,17.400000000000002,49.6,55.7,51.8,22.1,71.9,61.0,59.0,43.2,59.7,60.6,42.900000000000006,87.8,84.7,20.0,16.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,12.0,9.0,9.0,4.0,10.0,8.0,10.0,11.0,14.0,18.0,13.0,26.0,21.0,15.0,13.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,9.0,9.0,7.0,5.0,10.0,8.0,9.0,10.0,12.0,15.0,10.0,17.0,12.0,239.0,80.0,756.7,239.3,166.0,58.0,42.0,28.0,319.0,0.0,996.0,0.0,224.0,0.0,47.0,0.0,H2075
Ibis budget Nice,2025,11,202.0,551.1,136.0,32.0,2.0,2.0,0.5,0.5,12,1,12,12,0,190.0,3.0,9.0,449.1,6.0,96.0,132.0,2.0,9.0,26.0,1.0,5.0,7.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,173.0,0.0,0.0,3.0,84.0,12.0,0.0,0.0,46.0,0.0,0.0,0.0,403.1,0.0,0.0,6.0,7.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,118.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,12.0,7.0,6.0,4.0,5.0,0.0,1.0,3.0,0.0,12.0,5.0,11.0,5.0,5.0,6.0,5.0,12.0,9.0,8.0,12.0,19.0,9.0,25.0,21.0,27.8,16.9,14.0,9.2,14.100000000000001,0.0,2.7,6.2,0.0,38.1,12.9,36.5,12.100000000000001,25.9,23.9,10.600000000000001,27.8,20.400000000000002,27.6,28.3,48.800000000000004,19.8,66.80000000000001,60.7,7.0,4.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,8.0,4.0,10.0,4.0,5.0,5.0,3.0,10.0,6.0,6.0,7.0,15.0,8.0,15.0,16.0,9.0,6.0,4.0,3.0,5.0,0.0,1.0,2.0,0.0,7.0,5.0,9.0,4.0,5.0,6.0,3.0,9.0,5.0,6.0,8.0,11.0,5.0,7.0,10.0,109.0,93.0,261.9,289.20000000000005,78.0,65.0,25.0,26.0,195.0,7.0,524.1,27.0,136.0,7.0,31.0,3.0,H2075
Ibis budget Nice,2025,12,163.0,467.9,108.0,31.0,2.0,4.0,0.3333333333333333,0.6666666666666666,12,1,12,12,0,137.0,18.0,8.0,333.90000000000003,58.0,76.0,89.0,17.0,8.0,21.0,3.0,7.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,1.0,129.0,1.0,0.0,18.0,32.0,24.0,0.0,0.0,22.0,0.0,0.0,16.0,311.90000000000003,4.0,0.0,58.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,82.0,1.0,0.0,17.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,16.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,7.0,6.0,2.0,6.0,8.0,9.0,3.0,10.0,2.0,11.0,8.0,16.0,12.0,17.0,26.0,8.2,8.100000000000001,6.6000000000000005,4.7,7.6000000000000005,0.0,0.0,3.5,12.600000000000001,39.0,37.8,4.9,21.1,19.700000000000003,30.0,6.2,21.6,4.0,27.6,19.9,38.3,33.0,53.2,60.300000000000004,3.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,5.0,4.0,2.0,6.0,5.0,7.0,3.0,6.0,1.0,6.0,6.0,13.0,9.0,14.0,13.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,4.0,2.0,4.0,7.0,6.0,2.0,2.0,2.0,6.0,6.0,8.0,9.0,8.0,7.0,122.0,41.0,365.1,102.80000000000001,84.0,30.0,27.0,16.0,161.0,2.0,463.20000000000005,4.7,113.0,1.0,31.0,2.0,H2075
