nom_hotel,annee,mois,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,nombre_categories_mois_f_b,nombre_categories_mois_n_f_b,pct_categories_mois_f_b,pct_categories_mois_n_f_b,nombre_mois,premier_mois,dernier_mois,mois_actifs,mois_manquants,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits,heure_0_nombre_ventes,heure_1_nombre_ventes,heure_2_nombre_ventes,heure_3_nombre_ventes,heure_4_nombre_ventes,heure_5_nombre_ventes,heure_6_nombre_ventes,heure_7_nombre_ventes,heure_8_nombre_ventes,heure_9_nombre_ventes,heure_10_nombre_ventes,heure_11_nombre_ventes,heure_12_nombre_ventes,heure_13_nombre_ventes,heure_14_nombre_ventes,heure_15_nombre_ventes,heure_16_nombre_ventes,heure_17_nombre_ventes,heure_18_nombre_ventes,heure_19_nombre_ventes,heure_20_nombre_ventes,heure_21_nombre_ventes,heure_22_nombre_ventes,heure_23_nombre_ventes,heure_0_montant_ventes,heure_1_montant_ventes,heure_2_montant_ventes,heure_3_montant_ventes,heure_4_montant_ventes,heure_5_montant_ventes,heure_6_montant_ventes,heure_7_montant_ventes,heure_8_montant_ventes,heure_9_montant_ventes,heure_10_montant_ventes,heure_11_montant_ventes,heure_12_montant_ventes,heure_13_montant_ventes,heure_14_montant_ventes,heure_15_montant_ventes,heure_16_montant_ventes,heure_17_montant_ventes,heure_18_montant_ventes,heure_19_montant_ventes,heure_20_montant_ventes,heure_21_montant_ventes,heure_22_montant_ventes,heure_23_montant_ventes,heure_0_nombre_paniers,heure_1_nombre_paniers,heure_2_nombre_paniers,heure_3_nombre_paniers,heure_4_nombre_paniers,heure_5_nombre_paniers,heure_6_nombre_paniers,heure_7_nombre_paniers,heure_8_nombre_paniers,heure_9_nombre_paniers,heure_10_nombre_paniers,heure_11_nombre_paniers,heure_12_nombre_paniers,heure_13_nombre_paniers,heure_14_nombre_paniers,heure_15_nombre_paniers,heure_16_nombre_paniers,heure_17_nombre_paniers,heure_18_nombre_paniers,heure_19_nombre_paniers,heure_20_nombre_paniers,heure_21_nombre_paniers,heure_22_nombre_paniers,heure_23_nombre_paniers,heure_0_nombre_produits,heure_1_nombre_produits,heure_2_nombre_produits,heure_3_nombre_produits,heure_4_nombre_produits,heure_5_nombre_produits,heure_6_nombre_produits,heure_7_nombre_produits,heure_8_nombre_produits,heure_9_nombre_produits,heure_10_nombre_produits,heure_11_nombre_produits,heure_12_nombre_produits,heure_13_nombre_produits,heure_14_nombre_produits,heure_15_nombre_produits,heure_16_nombre_produits,heure_17_nombre_produits,heure_18_nombre_produits,heure_19_nombre_produits,heure_20_nombre_produits,heure_21_nombre_produits,heure_22_nombre_produits,heure_23_nombre_produits,weekend_0_nombre_ventes,weekend_1_nombre_ventes,weekend_0_montant_ventes,weekend_1_montant_ventes,weekend_0_nombre_paniers,weekend_1_nombre_paniers,weekend_0_nombre_produits,weekend_1_nombre_produits,holiday_0_nombre_ventes,holiday_1_nombre_ventes,holiday_0_montant_ventes,holiday_1_montant_ventes,holiday_0_nombre_paniers,holiday_1_nombre_paniers,holiday_0_nombre_produits,holiday_1_nombre_produits
Ibis budget Strasbourg Centre République,2025,1,217.0,700.5,143.0,23.0,3.0,0.0,1.0,0.0,12,1,12,12,0,217.0,0.0,0.0,700.5,0.0,0.0,168.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,176.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,14.0,7.0,12.0,8.0,4.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,4.0,10.0,2.0,0.0,11.0,8.0,4.0,12.0,14.0,26.0,40.0,23.0,36.5,19.5,36.5,20.5,11.0,0.0,0.0,0.0,8.5,21.0,15.5,7.5,10.0,30.5,5.0,0.0,27.5,21.0,15.0,60.0,35.0,75.0,185.0,60.0,12.0,6.0,9.0,7.0,3.0,0.0,0.0,0.0,3.0,4.0,6.0,3.0,4.0,8.0,2.0,0.0,11.0,7.0,3.0,7.0,12.0,19.0,24.0,18.0,13.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,7.0,2.0,0.0,8.0,5.0,2.0,4.0,8.0,10.0,14.0,14.0,179.0,38.0,550.0,150.5,144.0,24.0,23.0,15.0,192.0,25.0,632.5,68.0,145.0,23.0,23.0,12.0
Ibis budget Strasbourg Centre République,2025,2,196.0,745.0,111.0,24.0,3.0,0.0,1.0,0.0,12,1,12,12,0,196.0,0.0,0.0,745.0,0.0,0.0,129.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,193.5,0.0,0.0,466.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,11.0,6.0,0.0,4.0,1.0,1.0,2.0,6.0,9.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,6.0,10.0,7.0,34.0,27.0,31.0,16.0,32.5,58.0,20.0,0.0,20.0,3.0,2.5,5.0,20.0,75.5,5.0,5.0,10.5,13.5,2.5,5.0,5.5,16.0,26.0,35.0,152.5,92.0,88.5,51.5,6.0,7.0,4.0,0.0,2.0,1.0,1.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,10.0,4.0,13.0,19.0,20.0,12.0,5.0,7.0,5.0,0.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,6.0,6.0,6.0,14.0,13.0,16.0,8.0,133.0,63.0,442.0,303.0,93.0,36.0,22.0,19.0,196.0,0.0,745.0,0.0,129.0,0.0,24.0,0.0
Ibis budget Strasbourg Centre République,2025,3,270.0,924.5,175.0,27.0,3.0,0.0,1.0,0.0,12,1,12,12,0,270.0,0.0,0.0,924.5,0.0,0.0,205.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,320.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,65.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,10.0,1.0,5.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,17.0,0.0,6.0,8.0,9.0,11.0,10.0,18.0,24.0,63.0,40.0,19.0,52.0,31.0,3.5,55.5,3.5,0.0,2.5,3.0,15.5,5.0,2.5,2.5,49.5,0.0,30.5,20.0,28.0,29.5,48.0,58.0,69.0,213.5,141.5,60.5,11.0,6.0,1.0,4.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,12.0,0.0,5.0,8.0,6.0,10.0,7.0,16.0,20.0,44.0,29.0,14.0,8.0,8.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,9.0,0.0,6.0,7.0,8.0,7.0,8.0,13.0,13.0,21.0,19.0,8.0,172.0,98.0,573.0,351.5,134.0,71.0,27.0,24.0,270.0,0.0,924.5,0.0,205.0,0.0,27.0,0.0
Ibis budget Strasbourg Centre République,2025,4,293.0,1078.0,183.0,25.0,3.0,0.0,1.0,0.0,12,1,12,12,0,293.0,0.0,0.0,1078.0,0.0,0.0,221.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,67.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,231.0,0.0,0.0,644.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,8.0,3.0,9.0,8.0,9.0,15.0,7.0,20.0,32.0,38.0,52.0,47.0,40.0,26.0,7.5,3.5,5.0,2.5,0.0,0.0,5.0,2.5,17.5,20.0,25.0,13.0,28.5,20.5,22.5,37.5,23.0,77.0,205.0,169.0,171.0,156.5,11.0,10.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,5.0,7.0,3.0,8.0,7.0,8.0,12.0,6.0,15.0,20.0,24.0,34.0,35.0,11.0,9.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,5.0,6.0,3.0,8.0,7.0,5.0,7.0,4.0,14.0,19.0,16.0,15.0,15.0,210.0,83.0,768.0,310.0,157.0,64.0,24.0,20.0,293.0,0.0,1078.0,0.0,221.0,0.0,25.0,0.0
Ibis budget Strasbourg Centre République,2025,5,213.0,654.0,142.0,23.0,3.0,0.0,1.0,0.0,12,1,12,12,0,213.0,0.0,0.0,654.0,0.0,0.0,166.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,123.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,4.0,5.0,2.0,8.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,6.0,8.0,13.0,9.0,8.0,13.0,32.0,48.0,23.0,62.5,5.0,0.0,0.0,10.0,12.5,5.0,28.0,6.0,11.0,2.5,8.5,2.5,5.5,10.5,24.0,25.0,39.0,27.5,20.0,38.5,96.0,151.5,63.0,11.0,2.0,0.0,0.0,4.0,4.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,5.0,6.0,9.0,8.0,4.0,12.0,25.0,40.0,15.0,4.0,1.0,0.0,0.0,4.0,5.0,2.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,7.0,8.0,5.0,6.0,7.0,14.0,19.0,11.0,149.0,64.0,479.0,175.0,117.0,49.0,23.0,16.0,181.0,32.0,537.5,116.5,142.0,24.0,23.0,13.0
Ibis budget Strasbourg Centre République,2025,6,480.0,1709.0,311.0,25.0,3.0,0.0,1.0,0.0,12,1,12,12,0,480.0,0.0,0.0,1709.0,0.0,0.0,358.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,87.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5,235.5,0.0,0.0,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,74.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,35.0,8.0,24.0,14.0,10.0,2.0,0.0,6.0,6.0,8.0,6.0,9.0,13.0,16.0,9.0,24.0,15.0,29.0,56.0,17.0,30.0,29.0,70.0,44.0,99.0,23.0,97.5,41.0,40.0,6.0,0.0,20.0,20.0,25.0,15.0,22.5,43.0,45.5,25.0,195.0,52.5,79.0,296.0,53.0,80.5,98.5,209.0,123.0,28.0,7.0,18.0,10.0,6.0,2.0,0.0,4.0,5.0,6.0,6.0,8.0,8.0,13.0,7.0,8.0,11.0,25.0,36.0,12.0,27.0,23.0,57.0,31.0,16.0,5.0,14.0,12.0,6.0,2.0,0.0,4.0,3.0,5.0,4.0,9.0,8.0,11.0,8.0,11.0,8.0,16.0,16.0,10.0,13.0,17.0,18.0,15.0,292.0,188.0,1153.0,556.0,210.0,148.0,24.0,23.0,480.0,0.0,1709.0,0.0,358.0,0.0,25.0,0.0
Ibis budget Strasbourg Centre République,2025,7,410.0,1475.5,242.0,23.0,3.0,0.0,1.0,0.0,12,1,12,12,0,410.0,0.0,0.0,1475.5,0.0,0.0,285.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,96.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5,309.5,0.0,0.0,895.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,63.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,37.0,17.0,13.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,10.0,6.0,8.0,1.0,11.0,16.0,14.0,6.0,22.0,42.0,74.0,61.0,54.0,116.0,72.5,38.0,20.0,5.0,8.0,2.5,3.5,5.0,3.5,12.5,33.5,23.5,30.0,2.5,63.5,46.0,38.5,18.0,62.5,188.0,241.5,238.0,203.5,24.0,9.0,10.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,9.0,5.0,5.0,1.0,6.0,12.0,13.0,6.0,19.0,23.0,52.0,41.0,35.0,14.0,11.0,7.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,5.0,8.0,11.0,6.0,14.0,16.0,19.0,18.0,19.0,299.0,111.0,1074.0,401.5,215.0,70.0,22.0,23.0,390.0,20.0,1399.0,76.5,273.0,12.0,23.0,9.0
Ibis budget Strasbourg Centre République,2025,8,546.0,1768.5,352.0,23.0,3.0,0.0,1.0,0.0,12,1,12,12,0,546.0,0.0,0.0,1768.5,0.0,0.0,391.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,80.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5,222.5,0.0,0.0,1340.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,61.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,11.0,11.0,5.0,1.0,0.0,1.0,3.0,7.0,8.0,11.0,18.0,10.0,12.0,15.0,8.0,11.0,31.0,19.0,40.0,51.0,89.0,108.0,52.0,76.0,52.5,32.5,12.5,2.5,0.0,2.5,7.5,26.0,21.5,27.5,60.5,27.5,40.0,47.5,21.5,27.5,89.5,64.5,125.0,155.5,308.0,389.5,151.0,19.0,6.0,7.0,4.0,1.0,0.0,1.0,3.0,5.0,8.0,7.0,12.0,8.0,10.0,10.0,6.0,9.0,21.0,16.0,35.0,35.0,62.0,66.0,40.0,12.0,7.0,9.0,4.0,1.0,0.0,1.0,3.0,5.0,4.0,8.0,9.0,7.0,8.0,8.0,7.0,7.0,13.0,13.0,13.0,19.0,16.0,20.0,18.0,345.0,201.0,1098.5,670.0,256.0,135.0,23.0,20.0,511.0,35.0,1660.5,108.0,365.0,26.0,23.0,10.0
Ibis budget Strasbourg Centre République,2025,9,207.0,639.0,163.0,22.0,3.0,0.0,1.0,0.0,12,1,12,12,0,207.0,0.0,0.0,639.0,0.0,0.0,178.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,130.5,0.0,0.0,428.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,14.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,6.0,1.0,5.0,8.0,5.0,15.0,7.0,11.0,4.0,16.0,27.0,40.0,22.0,48.5,40.5,7.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,20.0,2.5,17.5,20.0,12.5,48.5,17.5,35.0,10.0,40.0,75.5,133.0,90.5,12.0,12.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,1.0,5.0,7.0,5.0,13.0,6.0,9.0,3.0,15.0,23.0,33.0,18.0,6.0,8.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,3.0,9.0,7.0,8.0,3.0,6.0,14.0,17.0,9.0,138.0,69.0,407.5,231.5,122.0,56.0,21.0,14.0,207.0,0.0,639.0,0.0,178.0,0.0,22.0,0.0
Ibis budget Strasbourg Centre République,2025,10,309.0,990.5,215.0,23.0,3.0,0.0,1.0,0.0,12,1,12,12,0,309.0,0.0,0.0,990.5,0.0,0.0,246.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,66.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,198.0,0.0,0.0,667.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0,12.0,4.0,5.0,1.0,1.0,3.0,2.0,6.0,2.0,3.0,4.0,4.0,3.0,7.0,12.0,14.0,18.0,11.0,19.0,15.0,60.0,59.0,20.0,97.5,31.0,10.0,12.5,5.0,2.5,7.5,5.0,20.0,5.0,7.5,10.0,10.0,7.5,17.5,40.0,53.0,60.0,33.5,55.5,40.0,202.5,202.0,55.5,18.0,10.0,3.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,3.0,4.0,3.0,3.0,7.0,8.0,9.0,16.0,8.0,19.0,14.0,44.0,44.0,16.0,9.0,9.0,4.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,6.0,9.0,10.0,13.0,9.0,12.0,8.0,17.0,18.0,9.0,244.0,65.0,793.0,197.5,193.0,53.0,23.0,20.0,309.0,0.0,990.5,0.0,246.0,0.0,23.0,0.0
Ibis budget Strasbourg Centre République,2025,11,354.0,1192.5,212.0,22.0,3.0,0.0,1.0,0.0,12,1,12,12,0,354.0,0.0,0.0,1192.5,0.0,0.0,262.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,93.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,287.0,0.0,0.0,720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,64.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,69.0,19.0,3.0,3.0,2.0,0.0,2.0,2.0,4.0,8.0,3.0,5.0,7.0,4.0,5.0,6.0,6.0,14.0,8.0,33.0,20.0,50.0,49.0,32.0,266.5,80.0,12.5,7.5,7.5,0.0,7.0,5.0,10.5,25.5,14.5,13.0,18.0,15.0,12.5,15.0,20.5,41.0,20.0,105.0,62.5,162.0,165.5,106.0,45.0,11.0,2.0,3.0,2.0,0.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,6.0,5.0,11.0,8.0,24.0,16.0,38.0,35.0,26.0,19.0,8.0,2.0,3.0,2.0,0.0,1.0,1.0,4.0,5.0,2.0,5.0,7.0,2.0,5.0,3.0,5.0,10.0,6.0,18.0,10.0,18.0,15.0,12.0,226.0,128.0,770.5,422.0,166.0,96.0,22.0,22.0,342.0,12.0,1144.5,48.0,256.0,6.0,22.0,7.0
Ibis budget Strasbourg Centre République,2025,12,627.0,2114.5,397.0,22.0,3.0,0.0,1.0,0.0,12,1,12,12,0,627.0,0.0,0.0,2114.5,0.0,0.0,465.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,143.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,407.0,0.0,0.0,1507.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,101.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,31.0,11.0,8.0,4.0,4.0,0.0,4.0,1.0,8.0,9.0,8.0,7.0,10.0,6.0,23.0,8.0,9.0,24.0,32.0,37.0,60.0,127.0,112.0,84.0,97.5,33.5,32.0,15.5,11.0,0.0,15.0,2.5,21.0,30.0,21.0,23.0,27.0,20.0,102.0,20.0,23.5,76.0,96.0,123.5,202.5,419.5,357.5,345.0,22.0,10.0,5.0,2.0,4.0,0.0,3.0,1.0,8.0,8.0,8.0,5.0,7.0,5.0,14.0,7.0,9.0,20.0,24.0,28.0,45.0,89.0,83.0,58.0,12.0,6.0,5.0,3.0,4.0,0.0,1.0,1.0,7.0,6.0,5.0,6.0,6.0,4.0,12.0,7.0,7.0,11.0,16.0,14.0,19.0,21.0,21.0,18.0,442.0,185.0,1505.0,609.5,321.0,144.0,22.0,21.0,613.0,14.0,2054.5,60.0,456.0,9.0,22.0,6.0
Mercure Paris Montmartre Sacré-Cœur,2024,1,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,12,1,12,12,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
Mercure Paris Montmartre Sacré-Cœur,2024,2,376.0,2982.5,268.0,47.0,4.0,2.0,0.6666666666666666,0.3333333333333333,12,1,12,12,0,365.0,0.0,11.0,2604.5,0.0,378.0,277.0,0.0,8.0,40.0,0.0,7.0,0.0,0.0,46.0,7.0,45.0,31.0,0.0,0.0,243.0,4.0,0.0,0.0,0.0,0.0,435.0,290.0,208.0,170.0,0.0,0.0,1791.5,88.0,0.0,0.0,0.0,0.0,37.0,4.0,35.0,28.0,0.0,0.0,177.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,11.0,13.0,0.0,0.0,8.0,2.0,0.0,0.0,25.0,18.0,11.0,6.0,6.0,7.0,1.0,6.0,5.0,3.0,7.0,4.0,7.0,2.0,10.0,10.0,20.0,19.0,28.0,8.0,31.0,42.0,54.0,46.0,173.0,163.0,59.0,40.5,90.0,45.0,5.0,30.0,28.0,17.0,44.5,87.0,63.5,9.5,117.0,257.0,123.0,109.0,192.5,49.0,257.0,396.0,348.0,279.0,18.0,13.0,8.0,5.0,3.0,4.0,1.0,6.0,5.0,3.0,5.0,3.0,7.0,2.0,6.0,7.0,15.0,17.0,16.0,6.0,20.0,28.0,44.0,43.0,9.0,8.0,9.0,3.0,3.0,6.0,1.0,6.0,5.0,3.0,4.0,3.0,5.0,2.0,7.0,7.0,11.0,13.0,18.0,4.0,12.0,12.0,20.0,21.0,251.0,125.0,1744.5,1238.0,195.0,90.0,38.0,35.0,376.0,0.0,2982.5,0.0,285.0,0.0,47.0,0.0
Mercure Paris Montmartre Sacré-Cœur,2024,3,653.0,4557.0,446.0,45.0,4.0,3.0,0.5714285714285714,0.42857142857142855,12,1,12,12,0,632.0,0.0,21.0,3935.0,0.0,622.0,488.0,0.0,17.0,35.0,0.0,10.0,0.0,0.0,71.0,7.0,31.0,107.0,0.0,0.0,423.0,12.0,2.0,0.0,0.0,0.0,584.0,160.0,189.0,397.0,0.0,0.0,2765.0,418.0,44.0,0.0,0.0,0.0,57.0,6.0,26.0,85.0,0.0,0.0,320.0,9.0,2.0,0.0,0.0,0.0,9.0,6.0,7.0,11.0,0.0,0.0,8.0,3.0,1.0,0.0,56.0,23.0,13.0,17.0,2.0,2.0,6.0,17.0,13.0,16.0,6.0,15.0,4.0,20.0,12.0,45.0,40.0,26.0,25.0,22.0,45.0,49.0,82.0,97.0,356.0,172.0,82.0,82.0,20.0,9.5,60.0,178.0,109.5,181.5,36.5,123.0,31.0,130.5,58.0,251.0,243.0,270.5,223.5,180.0,305.5,364.0,515.5,574.5,49.0,18.0,9.0,12.0,1.0,2.0,4.0,9.0,9.0,14.0,6.0,13.0,3.0,13.0,12.0,35.0,31.0,17.0,21.0,19.0,32.0,36.0,64.0,76.0,18.0,9.0,5.0,11.0,1.0,2.0,2.0,4.0,7.0,10.0,6.0,8.0,2.0,6.0,7.0,16.0,13.0,11.0,14.0,14.0,17.0,14.0,19.0,16.0,418.0,235.0,2985.5,1571.5,325.0,180.0,37.0,32.0,653.0,0.0,4557.0,0.0,505.0,0.0,45.0,0.0
